date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:24:52	117642/117642	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-10-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-10-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:52	72251/72251	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-12-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-12-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:53	71309/71309	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-12-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-12-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:24:57	33526/33526	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-13-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-13-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:01	53642/53642	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-14-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-14-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:02	64893/64893	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-14-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-14-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:08	70399/70399	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:06%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-15-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-15-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:08	93293/93293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:06%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-15-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-15-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:09	45724/45724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-11-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-11-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:10	46272/46272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:52:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-11-2.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/product-11-2.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:27	118543/118543	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-5.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-5.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:32	28966/28966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-1.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-1.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:35	153833/153833	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-8.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-8.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:35	163085/163085	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-6.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-6.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:38	34611/34611	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-10.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-10.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:38	21806/21806	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-11.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-11.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:40	28715/28715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2013:53:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-12.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/shop/thumbnail-12.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:40	195017/195017	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-7.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-7.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:46	4089/4089	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jul%202021%2015:53:34%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-5.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-5.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:46	6940/6940	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jul%202021%2015:53:42%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-6.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-6.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:46	1935/1935	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Jul%202021%2021:14:50%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-location.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-location.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:46	1550/1550	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Jul%202021%2021:15:04%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-contact.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-contact.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:47	116235/116235	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:30%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-9.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-9.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:47	977/977	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Jul%202021%2021:15:18%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-email-2.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-email-2.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:47	1241/1241	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Jul%202021%2021:15:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-clock.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-clock.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:48	2918/2918	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2016%20Jul%202021%2019:27:54%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/phone-call.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/phone-call.svg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:49	29714/29714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jul%202021%2012:33:06%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/app-store.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/app-store.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:50	12193/12193	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202021%2017:08:46%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/payment-method.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/payment-method.png	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:50	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262c8858b-4d7%22	http://wp.alithemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:51	11841/11841	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/vendor/modernizr-3.6.0.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/vendor/modernizr-3.6.0.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:52	29477/29477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jul%202021%2012:33:26%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/google-play.jpg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/google-play.jpg	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:52	11016/11016	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/vendor/jquery-migrate-3.3.0.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/vendor/jquery-migrate-3.3.0.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:52	25062/25062	---M--	200	added ('OK')	image/gif	date:Sat,%2017%20Jul%202021%2002:00:04%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/loading.gif	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/loading.gif	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:53	5747/5747	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:12%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.syotimer.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.syotimer.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:54	9031/9031	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/waypoints.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/waypoints.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:54	43177/43177	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:12%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/slick.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/slick.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:54	8450/8450	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:12%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/wow.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/wow.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:55	89503/89503	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20May%202021%2021:49:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/vendor/jquery-3.6.0.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/vendor/jquery-3.6.0.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:55	80217/80217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Apr%202022%2015:41:12%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/vendor/bootstrap.bundle.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/vendor/bootstrap.bundle.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:56	1072/1072	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/counterup.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/counterup.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:56	38417/38417	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2010%20Jul%202020%2019:27:44%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/perfect-scrollbar.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/perfect-scrollbar.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:56	20222/20222	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/magnific-popup.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/magnific-popup.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:56	5339/5339	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20Aug%202016%2018:10:04%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.countdown.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.countdown.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:56	5444/5444	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/images-loaded.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/images-loaded.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:57	1961/1961	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/scrollup.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/scrollup.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:57	3784/3784	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2027%20Jun%202020%2013:56:22%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.vticker-min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.vticker-min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:58	34859/34859	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/isotope.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/isotope.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:58	16695/16695	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2025%20Apr%202020%2002:56:18%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.theia.sticky.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.theia.sticky.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:58	68059/68059	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2028%20Feb%202021%2002:20:14%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/select2.min.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/select2.min.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:58	3791/3791	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Jan%202022%2006:06:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/shop.js?v=5.2	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/shop17e6.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:58	23926/23926	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Dec%202021%2021:55:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/main.js?v=5.2	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/main17e6.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:59	6138/6138	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2022:32:32%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/vendors/normalize.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/vendors/normalize.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:25:59	58870/58870	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20May%202016%2019:54:46%20GMT	http://wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.elevatezoom.js	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/js/plugins/jquery.elevatezoom.js	(from http://wp.alithemes.com/html/nest/demo/index.html)
00:25:59	153402/153402	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Apr%202022%2015:41:10%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/vendors/bootstrap.min.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/vendors/bootstrap.min.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:00	18349/18349	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20May%202021%2000:15:46%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/vendors/uicons-regular-straight.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/vendors/uicons-regular-straight.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:00	5389/5389	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jul%202021%2002:32:36%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/plugins/magnific-popup.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/plugins/magnific-popup.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:01	9928/9928	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Jul%202021%2002:32:36%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/plugins/select2.min.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/plugins/select2.min.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:01	1576/1576	---M-Z	200	added ('OK')	text/css	date:Sun,%2028%20Feb%202021%2002:20:08%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/plugins/slick.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/plugins/slick.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:01	2607/2607	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Jul%202021%2001:32:00%20GMT	http://wp.alithemes.com/html/nest/demo/assets/css/plugins/perfect-scrollbar.css	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/css/plugins/perfect-scrollbar.css	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:02	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jul%202022%2018:56:03%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/favicon.svg	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/favicon.svg	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:03	1356/1356	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jul%202021%2018:30:20%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/wave.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/wave.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:04	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jul%202022%2018:56:05%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-1.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-1.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:05	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jul%202022%2018:56:06%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-2.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-2.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:06	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jul%202022%2018:56:07%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-3.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/btn-brush-bg-3.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:06	3150/3150	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jul%202021%2001:50:40%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-plane.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/theme/icons/icon-plane.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
00:26:17	62462/62462	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2013:54:28%20GMT	http://wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-4.png	C:/Users/akash/OneDrive/Desktop/Ecommerce%20Project/Ecommerce%20Project/wp.alithemes.com/html/nest/demo/assets/imgs/banner/banner-4.png	(from http://wp.alithemes.com/html/nest/demo/assets/css/main.css?v=5.2)
